,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,经度,纬度,stop,站点,true_stop
12273,294550250,2,1.6,2014-06-10 11:23:41,西部公共汽车,334路,粤BH1082,114.050903,22.637634,31,利金城工业园,15
12239,292387376,2,1.6,2014-06-10 11:23:43,西部公共汽车,334路,粤BH1082,114.050903,22.637634,31,利金城工业园,15
12349,320063466,2,1.6,2014-06-10 11:27:44,西部公共汽车,334路,粤BH1082,114.041908,22.63986,56,水斗新村,16
12240,293018989,2,1.6,2014-06-10 11:28:19,西部公共汽车,334路,粤BH1082,114.039268,22.641323,7,上油松村,17
12369,324130330,2,1.6,2014-06-10 11:29:32,西部公共汽车,334路,粤BH1082,114.035316,22.642499,60,牛栏前市场,18
12373,325422525,2,1.6,2014-06-10 11:31:43,西部公共汽车,334路,粤BH1082,114.031784,22.637216,35,牛栏前,20
12525,328163815,2,1.6,2014-06-10 11:31:50,西部公共汽车,334路,粤BH1082,114.031784,22.637216,35,牛栏前,20
12533,329497086,2,1.6,2014-06-10 11:32:08,西部公共汽车,334路,粤BH1082,114.031623,22.636552,35,牛栏前,20
12143,20594948,2,1.2,2014-06-10 11:32:21,西部公共汽车,334路,粤BH1082,114.031745,22.635435,35,牛栏前,20
12279,296087207,2,1.6,2014-06-10 11:32:26,西部公共汽车,334路,粤BH1082,114.031745,22.635435,35,牛栏前,20
12233,291781322,2,1.6,2014-06-10 11:32:41,西部公共汽车,334路,粤BH1082,114.031982,22.634542,35,牛栏前,20
12362,322433053,2,1.6,2014-06-10 11:37:25,西部公共汽车,334路,粤BH1082,114.034896,22.623182,3,沙元埔,23
12360,322085143,2,1.2,2014-06-10 11:38:34,西部公共汽车,334路,粤BH1082,114.036262,22.618879,48,民康路口,24
12542,361138391,2,1.6,2014-06-10 11:41:54,西部公共汽车,334路,粤BH1082,114.039306,22.607961,29,惠鑫公寓,27
12352,321302914,4,3.15,2014-06-10 11:43:54,西部公共汽车,334路,粤BH1082,114.040168,22.6053,29,惠鑫公寓,27
12371,325360556,2,1.2,2014-06-10 11:46:15,西部公共汽车,334路,粤BH1082,114.045455,22.596483,9,民乐地铁站,28
12366,323152805,3,2.4,2014-06-10 11:46:34,西部公共汽车,334路,粤BH1082,114.047821,22.593292,9,民乐地铁站,28
12162,285017533,2,1.2,2014-06-10 11:58:05,西部公共汽车,334路,粤BH1082,114.033042,22.564668,50,福田农批市场,36
12140,20113863,2,1.6,2014-06-10 11:58:07,西部公共汽车,334路,粤BH1082,114.033042,22.564668,50,福田农批市场,36
12141,20202392,2,1.6,2014-06-10 11:58:16,西部公共汽车,334路,粤BH1082,114.032928,22.563184,24,广中医深圳医院,37
12545,660079281,2,1.6,2014-06-10 11:59:27,西部公共汽车,334路,粤BH1082,114.031196,22.562433,69,深圳石油大厦,66
12155,151086601,2,1.0,2014-06-10 12:07:21,西部公共汽车,334路,粤BH1082,113.974693,22.564346,8,桃源村,43
12245,294001029,2,1.6,2014-06-10 12:07:30,西部公共汽车,334路,粤BH1082,113.973205,22.565164000000006,8,桃源村,43
12150,50471641,2,1.0,2014-06-10 12:07:33,西部公共汽车,334路,粤BH1082,113.973205,22.565164000000006,8,桃源村,43
12156,210013512,2,0.0,2014-06-10 12:07:41,西部公共汽车,334路,粤BH1082,113.973205,22.565164000000006,8,桃源村,43
12159,251355865,2,1.0,2014-06-10 12:08:02,西部公共汽车,334路,粤BH1082,113.971092,22.566219,41,鼎胜山邻,44
12527,328414623,3,2.4,2014-06-10 12:08:15,西部公共汽车,334路,粤BH1082,113.969543,22.567136,41,鼎胜山邻,44
12534,329692839,2,1.6,2014-06-10 12:08:19,西部公共汽车,334路,粤BH1082,113.969543,22.567136,41,鼎胜山邻,44
12532,329301937,2,1.2,2014-06-10 12:19:06,西部公共汽车,334路,粤BH1082,113.9468,22.55985,40,松坪村,49
12376,326820024,2,1.6,2014-06-10 16:22:47,西部公共汽车,334路,粤BH1082,114.071014,22.655483,26,雪象新村,1
12538,330533029,2,1.6,2014-06-10 16:28:48,西部公共汽车,334路,粤BH1082,114.061119,22.647933,52,万科城实验学校,9
12153,80467569,2,1.6,2014-06-10 16:35:34,西部公共汽车,334路,粤BH1082,114.058586,22.637849,15,坂田市场,13
12238,292386901,2,1.2,2014-06-10 16:36:13,西部公共汽车,334路,粤BH1082,114.057266,22.636983,15,坂田市场,13
12357,321833670,2,1.6,2014-06-10 16:45:40,西部公共汽车,334路,粤BH1082,114.042533,22.639467,56,水斗新村,16
12228,290487399,2,1.6,2014-06-10 16:45:42,西部公共汽车,334路,粤BH1082,114.042533,22.639467,56,水斗新村,16
12543,361320907,2,1.2,2014-06-10 16:45:45,西部公共汽车,334路,粤BH1082,114.040802,22.640382,7,上油松村,17
12529,328753477,2,1.6,2014-06-10 16:53:51,西部公共汽车,334路,粤BH1082,114.032081,22.6305,30,沙吓,21
12236,292221784,2,1.2,2014-06-10 16:56:21,西部公共汽车,334路,粤BH1082,114.03408,22.625682,30,沙吓,21
12356,321723069,2,1.6,2014-06-10 17:08:05,西部公共汽车,334路,粤BH1082,114.046272,22.595966,9,民乐地铁站,28
12280,296281636,5,3.5,2014-06-10 17:08:17,西部公共汽车,334路,粤BH1082,114.04705,22.594682,9,民乐地铁站,28
12147,23272031,2,1.6,2014-06-10 17:08:26,西部公共汽车,334路,粤BH1082,114.04705,22.594682,9,民乐地铁站,28
12355,321705964,2,1.2,2014-06-10 17:16:01,西部公共汽车,334路,粤BH1082,114.06063,22.571216,58,凯丰花园,29
12528,328663123,2,1.6,2014-06-10 17:21:10,西部公共汽车,334路,粤BH1082,114.039382,22.569616,25,梅林二村,34
12244,293987396,3,2.4,2014-06-10 17:21:17,西部公共汽车,334路,粤BH1082,114.038803,22.569433,25,梅林二村,34
12237,292257047,2,1.2,2014-06-10 17:25:44,西部公共汽车,334路,粤BH1082,114.032981,22.563867,24,广中医深圳医院,37
12235,292017741,2,1.2,2014-06-10 17:25:58,西部公共汽车,334路,粤BH1082,114.032981,22.563867,24,广中医深圳医院,37
12139,20036279,2,1.6,2014-06-10 17:27:12,西部公共汽车,334路,粤BH1082,114.031402,22.56245,69,深圳石油大厦,66
12145,20803474,2,1.6,2014-06-10 17:27:15,西部公共汽车,334路,粤BH1082,114.030517,22.562299,69,深圳石油大厦,66
12365,323029079,2,1.2,2014-06-10 17:27:18,西部公共汽车,334路,粤BH1082,114.030517,22.562299,69,深圳石油大厦,66
12364,322961463,2,1.6,2014-06-10 17:35:06,西部公共汽车,334路,粤BH1082,113.977447,22.562932,43,桃源村东,42
12154,151062094,2,1.0,2014-06-10 17:37:05,西部公共汽车,334路,粤BH1082,113.974533,22.564367,8,桃源村,43
12151,50621717,2,1.0,2014-06-10 17:37:11,西部公共汽车,334路,粤BH1082,113.974533,22.564367,8,桃源村,43
12623,50471641,2,1.0,2014-06-10 17:37:16,西部公共汽车,334路,粤BH1082,113.972602,22.565483,41,鼎胜山邻,44
13145,22030005,2,1.6,2014-06-10 17:37:20,西部公共汽车,334路,粤BH1082,113.972602,22.565483,41,鼎胜山邻,44
12626,251300712,2,1.0,2014-06-10 17:37:23,西部公共汽车,334路,粤BH1082,113.972602,22.565483,41,鼎胜山邻,44
12647,326154856,2,1.6,2014-06-10 17:43:29,西部公共汽车,334路,粤BH1082,113.956169,22.571149,28,龙辉花园,46
12646,326099441,2,1.6,2014-06-10 17:46:51,西部公共汽车,334路,粤BH1082,113.950546,22.569784,28,龙辉花园,46
12766,327179446,2,1.6,2014-06-10 17:47:26,西部公共汽车,334路,粤BH1082,113.952484,22.565599,4,松坪学校小学部,48
12845,360829731,2,1.6,2014-06-10 17:51:04,西部公共汽车,334路,粤BH1082,113.946929,22.559032,40,松坪村,49
12770,294419433,2,1.6,2014-06-10 17:51:17,西部公共汽车,334路,粤BH1082,113.946929,22.559032,40,松坪村,49
12771,294864717,2,1.6,2014-06-10 17:51:57,西部公共汽车,334路,粤BH1082,113.943367,22.559032,33,孙逸仙心血管医院,51
13144,20296009,2,1.6,2014-06-10 17:52:11,西部公共汽车,334路,粤BH1082,113.943367,22.559032,33,孙逸仙心血管医院,51
12817,297682423,2,1.6,2014-06-10 17:57:52,西部公共汽车,334路,粤BH1082,113.940368,22.553234,10,科苑立交南,53
12648,327071498,2,1.6,2014-06-10 17:57:55,西部公共汽车,334路,粤BH1082,113.940368,22.553234,10,科苑立交南,53
12843,329784337,2,1.6,2014-06-10 17:58:18,西部公共汽车,334路,粤BH1082,113.940368,22.553234,10,科苑立交南,53
12767,328208007,2,1.6,2014-06-10 17:58:22,西部公共汽车,334路,粤BH1082,113.94033,22.552799,10,科苑立交南,53
12842,329751972,2,1.2,2014-06-10 17:59:52,西部公共汽车,334路,粤BH1082,113.94065,22.548933,53,科苑北,54
12765,327176254,2,1.6,2014-06-10 18:00:01,西部公共汽车,334路,粤BH1082,113.940597,22.547466,39,深南科苑立交北,65
12769,291391983,2,1.6,2014-06-10 18:00:08,西部公共汽车,334路,粤BH1082,113.940597,22.547466,39,深南科苑立交北,65
12627,280129800,2,1.6,2014-06-10 18:00:25,西部公共汽车,334路,粤BH1082,113.940582,22.547065,39,深南科苑立交北,65
12844,360800115,2,1.6,2014-06-10 18:08:31,西部公共汽车,334路,粤BH1082,113.944969,22.542366,18,创维大厦,57
12847,441144386,2,1.2,2014-06-10 18:11:23,西部公共汽车,334路,粤BH1082,113.931419,22.530433,21,粤海门村,64
12768,329318050,2,1.6,2014-06-10 18:14:28,西部公共汽车,334路,粤BH1082,113.927864,22.521734,21,粤海门村,64
12846,361194317,2,1.2,2014-06-10 18:14:33,西部公共汽车,334路,粤BH1082,113.927864,22.521734,21,粤海门村,64
12624,50539452,2,1.0,2014-06-10 18:23:15,西部公共汽车,334路,粤BH1082,113.9291,22.497182,21,粤海门村,64
3561,297658079,2,1.6,2014-06-10 07:12:19,西部公共汽车,334路,粤BH1208,114.068946,22.657283,26,雪象新村,1
1393,251093218,2,1.0,2014-06-10 07:12:23,西部公共汽车,334路,粤BH1208,114.068946,22.657283,26,雪象新村,1
3447,680130864,2,1.6,2014-06-10 07:12:25,西部公共汽车,334路,粤BH1208,114.068946,22.657283,26,雪象新村,1
1400,281037655,7,5.3,2014-06-10 07:12:28,西部公共汽车,334路,粤BH1208,114.068946,22.657283,26,雪象新村,1
1591,151096418,2,1.0,2014-06-10 07:12:51,西部公共汽车,334路,粤BH1208,114.068534,22.659349,6,坂田街道二办,2
1590,151064806,2,1.0,2014-06-10 07:12:54,西部公共汽车,334路,粤BH1208,114.068534,22.659349,6,坂田街道二办,2
1397,251297194,2,1.0,2014-06-10 07:12:57,西部公共汽车,334路,粤BH1208,114.068534,22.659349,6,坂田街道二办,2
1405,293915215,2,1.6,2014-06-10 07:13:01,西部公共汽车,334路,粤BH1208,114.068534,22.659349,6,坂田街道二办,2
1398,251392260,2,1.0,2014-06-10 07:13:03,西部公共汽车,334路,粤BH1208,114.068534,22.659349,6,坂田街道二办,2
1535,50640963,2,1.0,2014-06-10 07:13:05,西部公共汽车,334路,粤BH1208,114.068534,22.659349,6,坂田街道二办,2
1394,251175881,2,1.0,2014-06-10 07:13:07,西部公共汽车,334路,粤BH1208,114.068534,22.659349,6,坂田街道二办,2
1396,251293440,2,1.0,2014-06-10 07:13:09,西部公共汽车,334路,粤BH1208,114.068534,22.659349,6,坂田街道二办,2
1588,151019387,2,1.0,2014-06-10 07:13:11,西部公共汽车,334路,粤BH1208,114.068168,22.65965,6,坂田街道二办,2
1589,151042178,2,1.0,2014-06-10 07:15:48,西部公共汽车,334路,粤BH1208,114.061935,22.653249,23,华为单身公寓北,8
3442,360464901,2,1.6,2014-06-10 07:15:53,西部公共汽车,334路,粤BH1208,114.061935,22.653266,23,华为单身公寓北,8
3559,295001315,6,4.65,2014-06-10 07:16:04,西部公共汽车,334路,粤BH1208,114.061935,22.653266,23,华为单身公寓北,8
3444,361404780,2,1.6,2014-06-10 07:16:08,西部公共汽车,334路,粤BH1208,114.061935,22.653266,23,华为单身公寓北,8
3558,294802041,2,1.6,2014-06-10 07:16:20,西部公共汽车,334路,粤BH1208,114.061935,22.653266,23,华为单身公寓北,8
1406,293967574,2,1.6,2014-06-10 07:16:24,西部公共汽车,334路,粤BH1208,114.061935,22.653266,23,华为单身公寓北,8
1534,23597605,2,1.6,2014-06-10 07:16:27,西部公共汽车,334路,粤BH1208,114.061935,22.653266,23,华为单身公寓北,8
3572,327485420,2,1.6,2014-06-10 07:17:50,西部公共汽车,334路,粤BH1208,114.06108,22.6492,52,万科城实验学校,9
3574,329541349,2,1.6,2014-06-10 07:17:53,西部公共汽车,334路,粤BH1208,114.06108,22.649183,52,万科城实验学校,9
1401,290389828,2,1.6,2014-06-10 07:18:04,西部公共汽车,334路,粤BH1208,114.06108,22.649183,52,万科城实验学校,9
3575,329880242,2,1.6,2014-06-10 07:18:07,西部公共汽车,334路,粤BH1208,114.06108,22.649183,52,万科城实验学校,9
3560,296143139,2,1.6,2014-06-10 07:20:46,西部公共汽车,334路,粤BH1208,114.061149,22.64525,1,中海日辉台,11
1408,294110835,5,3.9,2014-06-10 07:22:08,西部公共汽车,334路,粤BH1208,114.06192,22.640316,49,坂田路口西,12
1533,23586397,2,1.6,2014-06-10 07:23:35,西部公共汽车,334路,粤BH1208,114.059684,22.638465,15,坂田市场,13
3443,360652640,5,3.9,2014-06-10 07:23:47,西部公共汽车,334路,粤BH1208,114.059684,22.638465,15,坂田市场,13
3556,294195924,2,1.2,2014-06-10 07:23:52,西部公共汽车,334路,粤BH1208,114.059585,22.638416,15,坂田市场,13
1402,290508855,2,1.6,2014-06-10 07:24:36,西部公共汽车,334路,粤BH1208,114.058914,22.638067000000003,15,坂田市场,13
3562,320949996,2,1.2,2014-06-10 07:24:41,西部公共汽车,334路,粤BH1208,114.058914,22.638067000000003,15,坂田市场,13
1531,20029384,2,1.6,2014-06-10 07:24:43,西部公共汽车,334路,粤BH1208,114.058914,22.638067000000003,15,坂田市场,13
3564,322478429,2,1.6,2014-06-10 07:24:45,西部公共汽车,334路,粤BH1208,114.058914,22.638067000000003,15,坂田市场,13
3568,324629988,2,1.6,2014-06-10 07:26:02,西部公共汽车,334路,粤BH1208,114.05828,22.637649,15,坂田市场,13
1532,20955452,2,1.6,2014-06-10 07:26:05,西部公共汽车,334路,粤BH1208,114.05828,22.637649,15,坂田市场,13
1392,251070132,2,1.0,2014-06-10 07:26:12,西部公共汽车,334路,粤BH1208,114.056465,22.636516,15,坂田市场,13
1395,251234579,2,1.0,2014-06-10 07:26:24,西部公共汽车,334路,粤BH1208,114.056465,22.636516,15,坂田市场,13
3569,325376403,5,3.9,2014-06-10 07:26:41,西部公共汽车,334路,粤BH1208,114.056419,22.636484,15,坂田市场,13
3557,294666750,5,3.9,2014-06-10 07:26:51,西部公共汽车,334路,粤BH1208,114.056182,22.636333,15,坂田市场,13
3576,330525655,6,4.65,2014-06-10 07:26:56,西部公共汽车,334路,粤BH1208,114.056182,22.636333,15,坂田市场,13
1399,280321663,4,3.15,2014-06-10 07:27:05,西部公共汽车,334路,粤BH1208,114.056182,22.636333,15,坂田市场,13
3573,327515612,6,4.65,2014-06-10 07:27:10,西部公共汽车,334路,粤BH1208,114.056182,22.636333,15,坂田市场,13
3571,325585640,5,3.9,2014-06-10 07:27:14,西部公共汽车,334路,粤BH1208,114.055633,22.636034,15,坂田市场,13
1407,294010008,2,1.6,2014-06-10 07:27:19,西部公共汽车,334路,粤BH1208,114.055633,22.636034,15,坂田市场,13
1404,293154785,2,1.6,2014-06-10 07:29:43,西部公共汽车,334路,粤BH1208,114.045997,22.638517,56,水斗新村,16
3565,322888607,3,2.4,2014-06-10 07:29:45,西部公共汽车,334路,粤BH1208,114.045997,22.638517,56,水斗新村,16
3445,364049808,2,1.6,2014-06-10 07:29:49,西部公共汽车,334路,粤BH1208,114.045997,22.638517,56,水斗新村,16
3567,324191227,5,3.9,2014-06-10 07:29:57,西部公共汽车,334路,粤BH1208,114.045967,22.638465,56,水斗新村,16
3570,325444806,3,2.4,2014-06-10 07:30:01,西部公共汽车,334路,粤BH1208,114.045967,22.638465,56,水斗新村,16
3563,321846398,2,1.6,2014-06-10 07:30:04,西部公共汽车,334路,粤BH1208,114.045967,22.638465,56,水斗新村,16
3566,323398998,2,1.6,2014-06-10 07:33:07,西部公共汽车,334路,粤BH1208,114.041915,22.639766,56,水斗新村,16
3446,660533524,2,1.6,2014-06-10 07:33:09,西部公共汽车,334路,粤BH1208,114.041915,22.639766,56,水斗新村,16
1403,292551956,2,1.6,2014-06-10 07:33:15,西部公共汽车,334路,粤BH1208,114.04013,22.640815,7,上油松村,17
1359,292551956,2,1.6,2014-06-10 07:33:22,西部公共汽车,334路,粤BH1208,114.04013,22.640815,7,上油松村,17
1208,361274200,5,3.9,2014-06-10 07:33:28,西部公共汽车,334路,粤BH1208,114.04013,22.640815,7,上油松村,17
1370,294620531,2,1.6,2014-06-10 07:33:33,西部公共汽车,334路,粤BH1208,114.039947,22.640916,7,上油松村,17
1185,327025693,4,3.15,2014-06-10 07:33:39,西部公共汽车,334路,粤BH1208,114.039947,22.640916,7,上油松村,17
1186,327292409,2,1.6,2014-06-10 07:33:43,西部公共汽车,334路,粤BH1208,114.039947,22.640916,7,上油松村,17
1182,326978765,2,1.6,2014-06-10 07:33:45,西部公共汽车,334路,粤BH1208,114.039947,22.640916,7,上油松村,17
1189,328066339,2,1.6,2014-06-10 07:33:49,西部公共汽车,334路,粤BH1208,114.039947,22.640916,7,上油松村,17
1389,325785118,2,1.6,2014-06-10 07:33:58,西部公共汽车,334路,粤BH1208,114.038734,22.641483,7,上油松村,17
1191,328342140,2,1.6,2014-06-10 07:33:59,西部公共汽车,334路,粤BH1208,114.038734,22.641483,7,上油松村,17
1374,320728506,2,1.6,2014-06-10 07:34:01,西部公共汽车,334路,粤BH1208,114.038734,22.641483,7,上油松村,17
1200,330156901,2,1.6,2014-06-10 07:34:07,西部公共汽车,334路,粤BH1208,114.038734,22.641483,7,上油松村,17
1363,292966314,5,3.9,2014-06-10 07:34:16,西部公共汽车,334路,粤BH1208,114.038146,22.641683,7,上油松村,17
1385,325298348,2,1.6,2014-06-10 07:34:20,西部公共汽车,334路,粤BH1208,114.038146,22.641683,7,上油松村,17
1192,328695351,2,1.6,2014-06-10 07:34:24,西部公共汽车,334路,粤BH1208,114.038146,22.641683,7,上油松村,17
1206,361100075,4,3.15,2014-06-10 07:34:27,西部公共汽车,334路,粤BH1208,114.038146,22.641683,7,上油松村,17
1353,290677581,5,3.9,2014-06-10 07:34:34,西部公共汽车,334路,粤BH1208,114.036346,22.6422,60,牛栏前市场,18
1360,292560145,2,1.6,2014-06-10 07:34:38,西部公共汽车,334路,粤BH1208,114.036346,22.6422,60,牛栏前市场,18
1202,330706727,2,1.6,2014-06-10 07:34:40,西部公共汽车,334路,粤BH1208,114.036346,22.6422,60,牛栏前市场,18
1207,361223038,2,1.6,2014-06-10 07:34:44,西部公共汽车,334路,粤BH1208,114.036346,22.6422,60,牛栏前市场,18
1205,360747269,2,1.6,2014-06-10 07:34:52,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1351,251377066,2,1.0,2014-06-10 07:34:57,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1366,293875137,2,1.6,2014-06-10 07:34:59,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1348,20747410,2,1.6,2014-06-10 07:35:12,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1196,329696302,2,1.6,2014-06-10 07:35:13,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1371,295464248,6,4.65,2014-06-10 07:35:17,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1382,323637364,2,1.6,2014-06-10 07:35:24,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1381,323059924,2,1.6,2014-06-10 07:35:31,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1388,325767621,3,2.4,2014-06-10 07:35:37,西部公共汽车,334路,粤BH1208,114.035896,22.642349,60,牛栏前市场,18
1352,290211292,5,3.9,2014-06-10 07:35:47,西部公共汽车,334路,粤BH1208,114.03453,22.642683,60,牛栏前市场,18
1354,290701021,3,2.4,2014-06-10 07:36:34,西部公共汽车,334路,粤BH1208,114.032203,22.639816,19,万众城,19
1379,322240267,2,1.6,2014-06-10 07:36:36,西部公共汽车,334路,粤BH1208,114.032203,22.639816,19,万众城,19
1187,327374321,2,1.6,2014-06-10 07:36:40,西部公共汽车,334路,粤BH1208,114.032203,22.639816,19,万众城,19
1361,292662609,5,3.9,2014-06-10 07:36:45,西部公共汽车,334路,粤BH1208,114.032203,22.639816,19,万众城,19
1184,327025043,5,3.9,2014-06-10 07:36:57,西部公共汽车,334路,粤BH1208,114.032165,22.639682,19,万众城,19
1383,324320113,5,3.9,2014-06-10 07:37:04,西部公共汽车,334路,粤BH1208,114.032165,22.639682,19,万众城,19
1198,329877013,2,1.6,2014-06-10 07:37:15,西部公共汽车,334路,粤BH1208,114.031799,22.638099,35,牛栏前,20
1372,297665434,5,3.9,2014-06-10 07:37:17,西部公共汽车,334路,粤BH1208,114.031799,22.638099,35,牛栏前,20
1199,329894885,5,3.9,2014-06-10 07:37:35,西部公共汽车,334路,粤BH1208,114.0317,22.637233,35,牛栏前,20
1368,294323328,2,1.6,2014-06-10 07:39:02,西部公共汽车,334路,粤BH1208,114.032035,22.634567,35,牛栏前,20
1350,23617934,2,1.6,2014-06-10 07:39:04,西部公共汽车,334路,粤BH1208,114.032035,22.634567,35,牛栏前,20
1377,321823392,5,3.9,2014-06-10 07:39:06,西部公共汽车,334路,粤BH1208,114.032035,22.634567,35,牛栏前,20
1376,321651962,4,3.15,2014-06-10 07:39:11,西部公共汽车,334路,粤BH1208,114.032035,22.634567,35,牛栏前,20
1356,291168848,2,1.6,2014-06-10 07:40:01,西部公共汽车,334路,粤BH1208,114.032012,22.634582,35,牛栏前,20
1358,292048545,5,3.9,2014-06-10 07:40:06,西部公共汽车,334路,粤BH1208,114.032012,22.634582,35,牛栏前,20
1365,293406244,2,1.6,2014-06-10 07:40:18,西部公共汽车,334路,粤BH1208,114.032035,22.634567,35,牛栏前,20
1215,660574547,2,1.6,2014-06-10 07:40:40,西部公共汽车,334路,粤BH1208,114.032096,22.634199,35,牛栏前,20
1194,328793703,2,1.6,2014-06-10 07:40:42,西部公共汽车,334路,粤BH1208,114.032096,22.634199,35,牛栏前,20
1380,322900776,2,1.6,2014-06-10 07:40:44,西部公共汽车,334路,粤BH1208,114.032096,22.634199,35,牛栏前,20
1364,293195296,2,1.6,2014-06-10 07:40:46,西部公共汽车,334路,粤BH1208,114.032096,22.634199,35,牛栏前,20
1378,321902237,2,1.6,2014-06-10 07:40:47,西部公共汽车,334路,粤BH1208,114.032096,22.634199,35,牛栏前,20
1369,294332139,2,1.6,2014-06-10 07:40:54,西部公共汽车,334路,粤BH1208,114.032234,22.633016,35,牛栏前,20
1193,328725876,5,3.9,2014-06-10 07:40:56,西部公共汽车,334路,粤BH1208,114.032234,22.633016,35,牛栏前,20
1209,361341104,2,1.6,2014-06-10 07:41:00,西部公共汽车,334路,粤BH1208,114.032234,22.633016,35,牛栏前,20
1214,660208522,2,1.6,2014-06-10 07:41:05,西部公共汽车,334路,粤BH1208,114.032234,22.633016,35,牛栏前,20
1195,329206336,2,1.6,2014-06-10 07:41:07,西部公共汽车,334路,粤BH1208,114.032234,22.633016,35,牛栏前,20
1391,326308932,2,1.6,2014-06-10 07:41:10,西部公共汽车,334路,粤BH1208,114.032234,22.633016,35,牛栏前,20
1203,330714746,2,1.6,2014-06-10 07:41:11,西部公共汽车,334路,粤BH1208,114.032234,22.633016,35,牛栏前,20
1212,364055626,2,1.6,2014-06-10 07:41:15,西部公共汽车,334路,粤BH1208,114.032234,22.633016,35,牛栏前,20
1387,325604356,5,3.9,2014-06-10 07:42:26,西部公共汽车,334路,粤BH1208,114.032203,22.630033,30,沙吓,21
1188,328002276,5,3.9,2014-06-10 07:43:39,西部公共汽车,334路,粤BH1208,114.033813,22.626699,30,沙吓,21
1349,23281641,2,1.6,2014-06-10 07:43:43,西部公共汽车,334路,粤BH1208,114.033813,22.626699,30,沙吓,21
1211,364008717,2,1.6,2014-06-10 07:43:50,西部公共汽车,334路,粤BH1208,114.033813,22.626699,30,沙吓,21
1373,298580797,5,3.9,2014-06-10 07:44:28,西部公共汽车,334路,粤BH1208,114.034133,22.626167,30,沙吓,21
1183,327024523,2,1.6,2014-06-10 07:44:31,西部公共汽车,334路,粤BH1208,114.034133,22.626167,30,沙吓,21
1346,20212205,3,2.4,2014-06-10 07:44:35,西部公共汽车,334路,粤BH1208,114.034217,22.626167,30,沙吓,21
1190,328204221,4,3.15,2014-06-10 07:44:41,西部公共汽车,334路,粤BH1208,114.034217,22.626167,30,沙吓,21
1216,681080040,2,1.6,2014-06-10 07:45:16,西部公共汽车,334路,粤BH1208,114.034469,22.625766,30,沙吓,21
1357,291934477,2,1.6,2014-06-10 07:45:22,西部公共汽车,334路,粤BH1208,114.034469,22.625766,30,沙吓,21
1367,293955136,4,3.15,2014-06-10 07:45:27,西部公共汽车,334路,粤BH1208,114.034469,22.625766,30,沙吓,21
1390,325976447,4,3.15,2014-06-10 07:45:30,西部公共汽车,334路,粤BH1208,114.034469,22.625766,30,沙吓,21
1321,20021052,4,3.15,2014-06-10 07:45:32,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1362,292780640,4,2.75,2014-06-10 07:45:35,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1210,361365858,4,3.15,2014-06-10 07:45:38,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1204,360355253,2,1.6,2014-06-10 07:45:41,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1384,324735889,2,1.6,2014-06-10 07:45:43,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1347,20362596,4,3.15,2014-06-10 07:45:46,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1355,291137462,3,2.4,2014-06-10 07:45:49,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1213,660035839,4,3.15,2014-06-10 07:45:53,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1386,325351796,4,3.15,2014-06-10 07:45:55,西部公共汽车,334路,粤BH1208,114.034484,22.625783,30,沙吓,21
1201,330639756,2,1.6,2014-06-10 07:47:36,西部公共汽车,334路,粤BH1208,114.034919,22.623516,3,沙元埔,23
1197,329739291,2,1.6,2014-06-10 07:49:58,西部公共汽车,334路,粤BH1208,114.036468,22.618516,48,民康路口,24
1375,321636832,2,1.6,2014-06-10 07:50:03,西部公共汽车,334路,粤BH1208,114.036468,22.618516,48,民康路口,24
2412,294376526,4,3.15,2014-06-10 07:50:12,西部公共汽车,334路,粤BH1208,114.037399,22.61655,48,民康路口,24
2212,330676315,4,3.15,2014-06-10 07:51:42,西部公共汽车,334路,粤BH1208,114.038635,22.614383,48,民康路口,24
2404,292141702,4,3.15,2014-06-10 07:52:11,西部公共汽车,334路,粤BH1208,114.038665,22.614416,48,民康路口,24
2658,324331368,4,3.15,2014-06-10 07:52:13,西部公共汽车,334路,粤BH1208,114.038749,22.614482,48,民康路口,24
2406,292473808,3,2.4,2014-06-10 07:52:17,西部公共汽车,334路,粤BH1208,114.038749,22.614482,48,民康路口,24
